validated_url,channel_id,handle,subscribers
https://www.youtube.com/channel/UCxvpIuz1VhGfIwP7mWtfe_g/videos,UCxvpIuz1VhGfIwP7mWtfe_g,@ItsZura,2870000
https://www.youtube.com/channel/UC1w25Dr5mYY-EKse9Tel-dQ/videos,UCgwXgU3drCeiZF42f8IdN9w,@PaulaWolfOfficial,2870000
https://www.youtube.com/channel/UChSqzxAyXfDiG4Tm-rEyHng/videos,UChSqzxAyXfDiG4Tm-rEyHng,@Mycraftanimation24,2870000
https://www.youtube.com/channel/UCSlOUGJMvJAB42GkWFUTBVg/videos,UC5edSpusyMyMEJkjaDE_ssQ,@idolsglobal,2870000
https://www.youtube.com/channel/UCf04IXVUTVAQxH55eGTAs0A/videos,UCf04IXVUTVAQxH55eGTAs0A,@beautymimi10,2870000
https://www.youtube.com/channel/UC0le7o7vw77ghTQy0fNYYEg/videos,UC0le7o7vw77ghTQy0fNYYEg,@dinkoarmy,2870000
https://www.youtube.com/channel/UC7Yw2YU0ZLh0nXYjo2iJWaA/videos,UCmAPdImtXLGh5E-lTTH4Qmg,@BestOfFlowersTV,2870000
https://www.youtube.com/channel/UCQnhEvzc5KYOHgHooFNY2bg/videos,UCQnhEvzc5KYOHgHooFNY2bg,@Abdulcartech1,2870000
https://www.youtube.com/channel/UC36xmz34q02JYaZYKrMwXng/videos,UCH_zBfX_o5GDZwevkh1jl9Q,@NateGentile7,2870000
https://www.youtube.com/channel/UCySCw89th9lUBVXksTl4lKw/videos,UCySCw89th9lUBVXksTl4lKw,@MeM_,2870000
https://www.youtube.com/channel/UCjhSKogQgxU4v5DzJe8_Z9w/videos,UCVgZpLI9weAUFk9Y3OOtdyg,@PmnMinecraft,2870000
https://www.youtube.com/channel/UCaVjgkVwcFEmWfoBLtVwyIQ/videos,UCmUvq3hhUttgMM5Mq-Vk-nA,@BajoterraWildBrain,2870000
https://www.youtube.com/channel/UCRQ2pHdg7P1lPYNrX0YW3lg/videos,UC27wR7-QlHeGnpt4l27JBJw,@crespo2005,2870000
https://www.youtube.com/channel/UCEXKvSlUxUxiN33DyYxMpgA/videos,UCEXKvSlUxUxiN33DyYxMpgA,@ikkouk10,2870000
https://www.youtube.com/channel/UCkB_AwGXxPAKdahxGHpeC4Q/videos,UCKuBf7CRNf4OYoDyTtAL5fg,@pubgmobileid,2870000
https://www.youtube.com/channel/UCgTVYQn8fJy6d2IDRB3ECqQ/videos,UCgTVYQn8fJy6d2IDRB3ECqQ,@noodleandbun,2870000
https://www.youtube.com/channel/UCYxFOE66XD8KLIgZ0iPtviw/videos,UCqY-uHJ7PYgOnDjoWrPDojg,@sinl,2870000
https://www.youtube.com/channel/UC7mEf-ZbAc7at0QUoI-DiMQ/videos,UC7mEf-ZbAc7at0QUoI-DiMQ,@Slick_Slime_Sam_French,2870000
https://www.youtube.com/channel/UCfPRmK-AqDcWkswmc5S4k9g/videos,UCFlFZ9CqkoizdNVOka8hTNw,@VonOrdonaYT,2870000
https://www.youtube.com/channel/UCdvWVsmQBROkgcGzVep73oA/videos,UCJW9gatYczI191TunQxMGbA,@WataniaReplay,2870000
